time,EMG1,EMG2,EMG3,flow,volume,poes,pgas,pdi
19.119,0.036585,-0.037771,0.0096503,0.61918,0.52658,-9.5407,12.954,22.495
19.12,0.0040264,-0.020771,0.0045409,0.62028,0.52595,-9.5261,12.947,22.473
19.121,0.0019227,-0.025295,-0.0022842,0.62138,0.52532,-9.5113,12.94,22.452
19.122,0.029249,-0.024795,0.005024,0.62247,0.52468,-9.4964,12.933,22.43
19.123,0.002409,0.0074911,0.00047183,0.62357,0.52404,-9.4814,12.926,22.407
19.124,-0.020955,-0.029328,0.012732,0.62466,0.52341,-9.4662,12.919,22.385
19.125,-0.036262,0.026201,0.015493,0.62575,0.52277,-9.4509,12.912,22.363
19.126,-0.024116,0.0047634,0.021403,0.62684,0.52213,-9.4355,12.905,22.34
19.127,-0.039915,-0.014257,-0.019859,0.62793,0.52149,-9.42,12.898,22.318
19.128,-0.028312,0.018907,0.018114,0.62901,0.52085,-9.4044,12.891,22.295
19.129,-0.033278,-0.014746,0.012623,0.63009,0.5202,-9.3888,12.884,22.273
19.13,-0.056361,-0.0061892,-0.0095305,0.63117,0.51956,-9.373,12.877,22.25
19.131,0.031437,-0.024248,0.010915,0.63225,0.51891,-9.3572,12.87,22.228
19.132,-0.0027095,0.025253,-0.03308,0.63332,0.51827,-9.3413,12.864,22.205
19.133,-0.011584,-0.035803,0.020634,0.6344,0.51762,-9.3254,12.857,22.182
19.134,-0.024035,0.0029698,-0.025205,0.63547,0.51697,-9.3093,12.85,22.16
19.135,0.018253,-0.0086552,0.0076372,0.63653,0.51632,-9.2932,12.844,22.137
19.136,0.028832,0.0089801,-0.0084795,0.6376,0.51567,-9.2771,12.837,22.114
19.137,-0.017077,0.0095483,0.026601,0.63866,0.51502,-9.2609,12.831,22.091
19.138,-0.0042881,-0.0092854,-0.0069041,0.63973,0.51437,-9.2446,12.824,22.069
19.139,0.012163,-0.00334,-0.0027789,0.64079,0.51372,-9.2282,12.818,22.046
19.14,-0.027281,0.028014,-0.020996,0.64184,0.51306,-9.2118,12.811,22.023
19.141,0.038641,-0.020719,-0.0030579,0.6429,0.51241,-9.1953,12.805,22
19.142,-0.019549,0.060385,0.018747,0.64395,0.51175,-9.1788,12.799,21.978
19.143,0.0078826,0.00504,-0.033453,0.645,0.51109,-9.1623,12.793,21.955
19.144,-0.015313,0.0044833,-0.0035515,0.64605,0.51043,-9.1458,12.787,21.932
19.145,0.017506,0.017552,0.022938,0.6471,0.50977,-9.1292,12.781,21.91
19.146,-0.027785,0.0050802,-0.026146,0.64814,0.50911,-9.1126,12.775,21.887
19.147,0.001018,0.040375,-0.008139,0.64918,0.50845,-9.0961,12.769,21.865
19.148,0.0018687,-0.00040045,-0.025585,0.65022,0.50779,-9.0795,12.763,21.843
19.149,-0.012389,-0.0092961,0.0082621,0.65126,0.50712,-9.063,12.757,21.82
19.15,0.0033919,0.0053764,-0.024662,0.6523,0.50646,-9.0465,12.752,21.798
19.151,-0.021964,0.012788,-0.033175,0.65333,0.50579,-9.03,12.746,21.776
19.152,0.0417,-0.032731,-0.0031061,0.65436,0.50512,-9.0136,12.741,21.754
19.153,-0.017371,0.021911,0.0042302,0.65539,0.50445,-8.9971,12.735,21.732
19.154,0.0045086,0.011087,0.007266,0.65641,0.50379,-8.9807,12.73,21.711
19.155,-0.0013503,-0.029252,-0.0047247,0.65744,0.50312,-8.9643,12.725,21.689
19.156,0.0042991,0.0059732,-0.00085081,0.65846,0.50244,-8.948,12.72,21.668
19.157,0.022104,0.034252,0.054199,0.65948,0.50177,-8.9317,12.714,21.646
19.158,-0.0028005,-0.028038,0.015553,0.6605,0.5011,-8.9154,12.709,21.625
19.159,-0.0045708,0.00028773,0.012219,0.66151,0.50042,-8.8992,12.704,21.604
19.16,0.02163,0.024311,0.042521,0.66252,0.49975,-8.8831,12.7,21.583
19.161,-0.0012006,-0.031346,0.0019144,0.66353,0.49907,-8.867,12.695,21.562
19.162,0.033375,0.011125,0.0046165,0.66454,0.49839,-8.8511,12.69,21.541
19.163,-0.022229,0.0032408,-0.010615,0.66555,0.49772,-8.8352,12.686,21.521
19.164,0.042359,-0.0059266,0.00519,0.66655,0.49704,-8.8194,12.681,21.5
19.165,-0.0051646,-0.021071,0.0020261,0.66755,0.49636,-8.8037,12.677,21.48
19.166,0.023118,0.017149,-0.0341,0.66855,0.49567,-8.7881,12.672,21.46
19.167,-0.017972,0.018262,0.0070209,0.66955,0.49499,-8.7726,12.668,21.441
19.168,-0.016972,-0.015227,0.0036619,0.67054,0.49431,-8.7573,12.664,21.421
19.169,0.019607,-0.0086592,-0.030052,0.67153,0.49362,-8.742,12.66,21.402
19.17,-0.046669,0.019945,0.0085418,0.67252,0.49294,-8.7269,12.656,21.383
19.171,-0.021612,-0.013628,-0.01699,0.67351,0.49225,-8.712,12.653,21.365
19.172,-0.0042903,0.034987,2.5146e-05,0.6745,0.49157,-8.6971,12.649,21.346
19.173,-0.0059671,-0.014516,-0.013919,0.67548,0.49088,-8.6823,12.645,21.328
19.174,-0.023409,-0.017027,-0.014682,0.67646,0.49019,-8.6677,12.642,21.31
19.175,0.0079388,0.049112,0.053148,0.67744,0.4895,-8.6531,12.639,21.292
19.176,-0.01969,-0.00019334,-0.021143,0.67841,0.48881,-8.6387,12.636,21.274
19.177,0.01891,0.036019,0.017204,0.67939,0.48811,-8.6243,12.633,21.257
19.178,-0.0012606,-0.024573,0.068847,0.68036,0.48742,-8.6102,12.63,21.24
19.179,-0.0034805,0.025784,0.014194,0.68133,0.48673,-8.5961,12.627,21.223
19.18,0.0039862,-0.018948,0.012917,0.68229,0.48603,-8.5823,12.624,21.206
19.181,0.015355,-0.0021365,-0.00021032,0.68326,0.48534,-8.5685,12.621,21.19
19.182,-0.019787,0.045802,0.040583,0.68422,0.48464,-8.555,12.619,21.174
19.183,0.021277,-0.076854,-0.024996,0.68518,0.48394,-8.5416,12.616,21.158
19.184,-0.0058134,0.027238,0.0048638,0.68613,0.48324,-8.5283,12.614,21.142
19.185,-0.019758,-0.01304,-0.033147,0.68709,0.48254,-8.5152,12.612,21.127
19.186,0.027001,-0.027589,-0.017821,0.68804,0.48184,-8.5023,12.609,21.112
19.187,0.0064781,0.00047501,-0.01698,0.68899,0.48114,-8.4896,12.607,21.097
19.188,-0.011839,0.0088218,-0.036707,0.68994,0.48044,-8.4771,12.605,21.082
19.189,0.014386,-0.037592,-0.038509,0.69088,0.47973,-8.4647,12.603,21.068
19.19,-0.010966,-0.020618,0.0059119,0.69182,0.47903,-8.4526,12.601,21.054
19.191,0.0084216,0.0084007,-0.048722,0.69276,0.47832,-8.4405,12.6,21.04
19.192,-0.01847,-0.062986,-0.033113,0.6937,0.47761,-8.4287,12.598,21.027
19.193,0.013735,0.024015,0.021887,0.69464,0.47691,-8.417,12.596,21.013
19.194,-0.010399,-0.0016309,-0.0182,0.69557,0.4762,-8.4055,12.595,21
19.195,-0.0094931,-0.039141,-0.025846,0.6965,0.47549,-8.3942,12.593,20.987
19.196,0.01373,0.00064568,0.050924,0.69743,0.47478,-8.383,12.592,20.975
19.197,-0.012816,4.9342e-05,-0.00913,0.69836,0.47407,-8.372,12.591,20.963
19.198,0.0021342,0.01348,0.015952,0.69928,0.47336,-8.3611,12.59,20.951
19.199,0.0069674,-0.003006,0.0071376,0.7002,0.47264,-8.3504,12.588,20.939
19.2,-0.0061614,0.017799,0.022681,0.70112,0.47193,-8.3399,12.587,20.927
19.201,-0.013538,0.015058,0.019554,0.70204,0.47121,-8.3295,12.587,20.916
19.202,0.034352,0.035879,-0.025771,0.70295,0.4705,-8.3193,12.586,20.905
19.203,-0.016993,0.039704,0.023069,0.70386,0.46978,-8.3093,12.585,20.894
19.204,-0.019762,-0.0013885,0.0032043,0.70477,0.46906,-8.2995,12.584,20.884
19.205,0.030176,0.043704,0.0026349,0.70568,0.46834,-8.2898,12.584,20.873
19.206,-0.025154,0.018756,-0.0013733,0.70658,0.46763,-8.2803,12.583,20.863
19.207,0.0072028,0.0058728,-0.014586,0.70748,0.4669,-8.2709,12.583,20.853
19.208,0.0053208,0.03893,0.018362,0.70838,0.46618,-8.2618,12.582,20.844
19.209,-0.0042303,0.011853,-0.023506,0.70928,0.46546,-8.2529,12.582,20.835
19.21,-0.013085,-0.036831,0.036176,0.71017,0.46474,-8.2441,12.581,20.825
19.211,-0.0074508,0.0075012,-0.012801,0.71106,0.46401,-8.2355,12.581,20.816
19.212,0.031038,0.005156,0.019453,0.71195,0.46329,-8.2271,12.581,20.808
19.213,-0.0032008,-0.030311,0.014363,0.71284,0.46256,-8.2188,12.58,20.799
19.214,-0.034175,-0.02935,-0.0065972,0.71372,0.46184,-8.2107,12.58,20.791
19.215,0.021863,-0.00099309,-0.025137,0.71461,0.46111,-8.2027,12.58,20.783
19.216,0.0040494,-0.00071881,0.042284,0.71549,0.46038,-8.1949,12.58,20.774
19.217,0.0043439,-0.04125,-0.009966,0.71636,0.45965,-8.1872,12.579,20.767
19.218,0.0050718,0.0071968,-0.011889,0.71724,0.45892,-8.1797,12.579,20.759
19.219,0.01088,-0.021429,-0.01701,0.71811,0.45819,-8.1723,12.579,20.751
19.22,-0.028752,0.0044264,0.00056649,0.71898,0.45746,-8.1651,12.579,20.744
19.221,0.030674,-0.0039227,0.024445,0.71985,0.45673,-8.158,12.579,20.737
19.222,0.03233,-0.049537,0.00739,0.72071,0.45599,-8.151,12.578,20.729
19.223,-0.0077426,0.014508,-0.016616,0.72157,0.45526,-8.1442,12.578,20.722
19.224,0.042956,-0.040736,0.0056384,0.72243,0.45452,-8.1374,12.578,20.716
19.225,0.029129,-0.027545,-0.0089774,0.72329,0.45379,-8.1308,12.578,20.709
19.226,0.013601,0.0036159,-0.0038735,0.72415,0.45305,-8.1243,12.578,20.702
19.227,0.03704,-0.054946,-0.0015776,0.725,0.45231,-8.1179,12.578,20.696
19.228,0.036591,0.029914,-0.015051,0.72585,0.45157,-8.1117,12.577,20.689
19.229,-0.0010938,-0.027719,-0.011637,0.7267,0.45083,-8.1055,12.577,20.683
19.23,0.012054,-0.0014543,0.0022074,0.72754,0.45009,-8.0994,12.577,20.677
19.231,-0.02009,0.047287,-0.0026301,0.72838,0.44935,-8.0934,12.577,20.67
19.232,-0.0037514,-0.017324,-0.0052807,0.72922,0.44861,-8.0875,12.577,20.664
19.233,-0.029108,0.025893,0.014066,0.73006,0.44787,-8.0817,12.577,20.658
19.234,-0.030017,0.036199,-0.0016636,0.7309,0.44712,-8.0761,12.576,20.653
19.235,-0.049346,0.017682,-0.003065,0.73173,0.44638,-8.0705,12.576,20.647
19.236,-0.017865,0.0096982,0.011372,0.73256,0.44563,-8.065,12.576,20.641
19.237,-0.05123,0.018382,0.0070109,0.73338,0.44489,-8.0595,12.576,20.635
19.238,-0.00098333,0.039877,-0.007228,0.73421,0.44414,-8.0541,12.575,20.629
19.239,-0.013944,-0.017009,0.0037857,0.73503,0.44339,-8.0488,12.575,20.624
19.24,-0.014081,-0.0039653,-0.033334,0.73585,0.44264,-8.0435,12.575,20.618
19.241,-0.024474,0.0095963,0.020419,0.73667,0.44189,-8.0383,12.574,20.612
19.242,-0.0053131,0.025826,0.0045933,0.73748,0.44114,-8.033,12.574,20.607
19.243,0.0004517,0.0054872,-0.041583,0.73829,0.44039,-8.0278,12.573,20.601
19.244,-0.019424,-0.046436,-0.020302,0.7391,0.43964,-8.0226,12.573,20.595
19.245,0.023166,0.016672,0.024995,0.73991,0.43889,-8.0174,12.572,20.59
19.246,-0.0028955,-0.0010054,-0.032953,0.74072,0.43813,-8.0121,12.572,20.584
19.247,0.025656,-0.0032497,-0.024448,0.74152,0.43738,-8.0069,12.571,20.578
19.248,0.0034402,-0.026205,0.049998,0.74232,0.43662,-8.0017,12.57,20.572
19.249,-0.014846,0.011743,-0.011735,0.74311,0.43587,-7.9965,12.57,20.566
19.25,0.027281,-0.011917,-0.0026173,0.74391,0.43511,-7.9913,12.569,20.56
19.251,-0.00432,-0.0028465,0.028335,0.7447,0.43435,-7.9861,12.568,20.554
19.252,0.0082373,0.003305,0.015914,0.74549,0.43359,-7.9809,12.567,20.548
19.253,-0.017292,0.021789,0.010771,0.74627,0.43283,-7.9757,12.567,20.542
19.254,0.046581,-0.042606,-0.0040958,0.74706,0.43207,-7.9704,12.566,20.536
19.255,-0.010047,-0.0091317,0.003301,0.74784,0.43131,-7.9651,12.565,20.53
19.256,-0.0074844,0.036661,0.020156,0.74862,0.43055,-7.9598,12.564,20.523
19.257,0.019998,-0.026563,0.0028667,0.74939,0.42979,-7.9545,12.563,20.517
19.258,0.013126,-0.039545,-0.0235,0.75017,0.42903,-7.9492,12.561,20.511
19.259,0.022238,0.038881,0.012911,0.75094,0.42826,-7.9438,12.56,20.504
19.26,-0.014077,-0.0029747,0.0071917,0.75171,0.4275,-7.9385,12.559,20.498
19.261,0.026623,0.0022223,0.0015561,0.75247,0.42673,-7.9331,12.558,20.491
19.262,-0.0072119,-0.037748,-0.019338,0.75324,0.42597,-7.9278,12.557,20.484
19.263,-0.011537,0.075764,-0.036346,0.754,0.4252,-7.9225,12.555,20.478
19.264,-0.0025498,-0.04563,0.040725,0.75476,0.42443,-7.9172,12.554,20.471
19.265,0.00741,0.019838,-0.027134,0.75551,0.42366,-7.912,12.552,20.464
19.266,-0.024301,0.011375,-0.034169,0.75626,0.42289,-7.9068,12.551,20.458
19.267,-0.011553,-0.010662,0.012012,0.75701,0.42212,-7.9017,12.55,20.451
19.268,-0.0099173,0.012242,0.001346,0.75776,0.42135,-7.8967,12.548,20.445
19.269,0.01564,-0.020038,0.00042835,0.75851,0.42058,-7.8918,12.546,20.438
19.27,-0.027982,0.011563,-0.027455,0.75925,0.41981,-7.8869,12.545,20.432
19.271,-0.015933,-0.010732,0.03208,0.75999,0.41904,-7.8821,12.543,20.425
19.272,0.014607,-0.02934,0.0054734,0.76073,0.41826,-7.8774,12.541,20.419
19.273,0.012757,0.016502,-0.0035096,0.76146,0.41749,-7.8727,12.54,20.412
19.274,-0.034294,-0.0014449,0.015154,0.76219,0.41671,-7.8681,12.538,20.406
19.275,0.0058255,-0.040983,0.015927,0.76292,0.41594,-7.8636,12.536,20.399
19.276,-0.0065064,-0.0030563,-0.011551,0.76365,0.41516,-7.8591,12.534,20.393
19.277,-0.0062602,0.0041586,0.045613,0.76437,0.41438,-7.8546,12.532,20.386
19.278,-0.030749,-0.0063623,-0.0019438,0.76509,0.4136,-7.8503,12.529,20.38
19.279,0.029827,-0.0080526,0.0030503,0.76581,0.41283,-7.846,12.527,20.373
19.28,-0.02711,0.037948,0.018213,0.76653,0.41205,-7.8417,12.525,20.367
19.281,-0.02364,-0.0055144,0.02041,0.76724,0.41127,-7.8376,12.522,20.36
19.282,-0.014823,0.039381,0.0014614,0.76795,0.41048,-7.8336,12.52,20.354
19.283,0.0068589,-0.0092882,0.024223,0.76866,0.4097,-7.8297,12.517,20.347
19.284,0.028306,0.0096724,-0.0378,0.76937,0.40892,-7.8259,12.515,20.341
19.285,-0.026341,-0.0026951,0.021423,0.77007,0.40814,-7.8222,12.512,20.334
19.286,0.033238,-0.00049869,-0.019102,0.77077,0.40735,-7.8186,12.509,20.328
19.287,0.021353,-0.0024164,-0.019162,0.77147,0.40657,-7.8151,12.506,20.322
19.288,0.002242,-0.0033126,-0.037669,0.77216,0.40578,-7.8116,12.504,20.315
19.289,-0.011752,-0.045918,-0.026283,0.77285,0.405,-7.8083,12.501,20.309
19.29,0.024766,0.035669,-0.042183,0.77354,0.40421,-7.8049,12.498,20.302
19.291,0.015581,-0.049513,-0.028168,0.77423,0.40342,-7.8016,12.494,20.296
19.292,-0.020648,-0.031171,-0.031772,0.77492,0.40264,-7.7984,12.491,20.29
19.293,-0.0026024,0.014365,0.01318,0.7756,0.40185,-7.7952,12.488,20.283
19.294,-0.01994,0.0064699,-0.029824,0.77628,0.40106,-7.792,12.485,20.277
19.295,0.021938,-0.018881,0.031949,0.77695,0.40027,-7.7889,12.482,20.271
19.296,-0.023441,0.0068279,0.019726,0.77763,0.39948,-7.7858,12.478,20.264
19.297,-0.011105,0.042368,0.044567,0.7783,0.39869,-7.7828,12.475,20.258
19.298,-0.015041,0.023066,0.041908,0.77896,0.39789,-7.7798,12.472,20.252
19.299,0.0019299,0.004302,0.025653,0.77963,0.3971,-7.7768,12.469,20.245
19.3,-0.019502,0.0094309,0.00044743,0.78029,0.39631,-7.7739,12.465,20.239
19.301,-0.018235,0.068391,0.046957,0.78095,0.39551,-7.771,12.462,20.233
19.302,0.015817,0.014308,-0.0046245,0.78161,0.39472,-7.7681,12.458,20.227
19.303,-0.022187,0.0015794,0.017473,0.78227,0.39392,-7.7652,12.455,20.22
19.304,-0.0022429,0.019293,-0.010579,0.78292,0.39313,-7.7624,12.452,20.214
19.305,0.005214,0.0070716,0.01676,0.78357,0.39233,-7.7595,12.448,20.208
19.306,-0.0095192,-0.030262,-0.054546,0.78421,0.39153,-7.7567,12.445,20.202
19.307,-0.0070194,0.0030004,0.032892,0.78486,0.39074,-7.7538,12.442,20.195
19.308,0.029132,-0.040494,-0.056328,0.7855,0.38994,-7.751,12.438,20.189
19.309,0.0072123,-0.019227,0.012321,0.78614,0.38914,-7.7483,12.435,20.183
19.31,-0.0030303,-0.035844,0.00099887,0.78677,0.38834,-7.7455,12.431,20.177
19.311,0.017088,-0.018396,-0.012701,0.78741,0.38754,-7.7428,12.428,20.171
19.312,0.024513,-0.016617,-0.029866,0.78804,0.38674,-7.74,12.425,20.165
19.313,-0.0039385,-0.034255,-0.0078209,0.78866,0.38594,-7.7373,12.421,20.158
19.314,0.020265,-0.0038621,0.027647,0.78929,0.38513,-7.7346,12.418,20.152
19.315,0.0038634,-0.024174,-0.036945,0.78991,0.38433,-7.7318,12.414,20.146
19.316,0.016205,-0.021734,0.003606,0.79053,0.38353,-7.7291,12.411,20.14
19.317,0.018675,0.028138,-0.0011943,0.79115,0.38272,-7.7264,12.407,20.134
19.318,-0.0072502,-0.066725,0.020414,0.79176,0.38192,-7.7237,12.404,20.128
19.319,0.0021302,0.036285,-0.019256,0.79237,0.38111,-7.721,12.4,20.121
19.32,0.0039052,0.015359,-0.02425,0.79298,0.38031,-7.7183,12.397,20.115
19.321,0.0067252,-0.0083883,0.046124,0.79359,0.3795,-7.7156,12.393,20.109
19.322,-0.0087004,0.0030903,-0.020241,0.79419,0.37869,-7.7129,12.39,20.103
19.323,-0.020081,0.052969,0.0015477,0.79479,0.37788,-7.7103,12.386,20.096
19.324,0.01008,0.019471,0.0085656,0.79539,0.37708,-7.7077,12.382,20.09
19.325,0.016463,0.0091253,0.031935,0.79598,0.37627,-7.7051,12.379,20.084
19.326,-0.024047,0.020553,-0.029121,0.79658,0.37546,-7.7024,12.375,20.077
19.327,-0.0080001,0.033737,0.019303,0.79717,0.37465,-7.6998,12.371,20.071
19.328,-0.0096216,-0.00049166,-0.011069,0.79775,0.37384,-7.6972,12.367,20.064
19.329,0.013414,0.030279,0.014307,0.79834,0.37303,-7.6946,12.363,20.058
19.33,0.017126,0.0098906,-0.0037867,0.79892,0.37221,-7.692,12.359,20.051
19.331,-0.0089168,-0.032699,0.007995,0.7995,0.3714,-7.6893,12.355,20.045
19.332,-0.013493,0.0075448,-0.0096152,0.80007,0.37059,-7.6867,12.351,20.038
19.333,0.02771,0.038565,-0.0011891,0.80065,0.36977,-7.684,12.347,20.031
19.334,-0.045334,-0.012048,-0.00055047,0.80122,0.36896,-7.6813,12.343,20.024
19.335,0.026409,-0.0061428,0.018094,0.80178,0.36814,-7.6787,12.338,20.017
19.336,-0.029254,-0.038307,0.001724,0.80235,0.36733,-7.6759,12.334,20.01
19.337,0.020414,0.04356,-0.0038603,0.80291,0.36651,-7.6732,12.33,20.003
19.338,-0.046045,-0.018602,-0.011847,0.80347,0.3657,-7.6705,12.325,19.996
19.339,0.0024446,-0.043002,0.018765,0.80403,0.36488,-7.6678,12.321,19.988
19.34,-0.0159,-0.0020919,0.0072796,0.80458,0.36406,-7.665,12.316,19.981
19.341,-0.0041591,-0.011742,-0.021373,0.80513,0.36324,-7.6623,12.311,19.974
19.342,0.0019066,0.026201,0.0095451,0.80568,0.36243,-7.6596,12.307,19.966
19.343,0.0072593,-0.05762,0.01124,0.80622,0.36161,-7.657,12.302,19.959
19.344,0.02562,0.0029402,-0.0076726,0.80677,0.36079,-7.6543,12.297,19.951
19.345,-0.0013126,0.056416,-0.0047362,0.80731,0.35997,-7.6517,12.292,19.944
19.346,0.037968,0.00032713,0.03677,0.80784,0.35914,-7.6491,12.287,19.936
19.347,-0.010722,-0.023766,-0.020113,0.80838,0.35832,-7.6465,12.282,19.928
19.348,0.013033,0.0014052,0.024784,0.80891,0.3575,-7.6438,12.277,19.921
19.349,-0.0073367,0.066139,0.025214,0.80944,0.35668,-7.6412,12.272,19.913
19.35,-0.012261,0.0051011,-0.0062653,0.80996,0.35586,-7.6385,12.266,19.905
19.351,-0.026843,0.0061591,0.0037694,0.81049,0.35503,-7.6359,12.261,19.897
19.352,-0.0098942,0.045281,0.039314,0.81101,0.35421,-7.6332,12.256,19.889
19.353,-0.027481,-0.0058738,-0.0077353,0.81152,0.35338,-7.6306,12.25,19.881
19.354,-0.039634,0.038514,-0.02555,0.81204,0.35256,-7.628,12.245,19.873
19.355,-0.014051,0.015249,-0.0089839,0.81255,0.35173,-7.6254,12.239,19.864
19.356,-0.0030905,0.0014222,0.029174,0.81306,0.35091,-7.6229,12.233,19.856
19.357,-0.048047,-0.014776,-0.027012,0.81357,0.35008,-7.5152,12.288,19.803
19.358,-0.0010141,0.0078611,-0.00042706,0.81407,0.34925,-7.5055,12.286,19.791
19.359,-0.011702,-0.003217,-0.057858,0.81457,0.34842,-7.4955,12.284,19.78
19.36,-0.0081258,-0.033089,0.0072041,0.81507,0.3476,-7.485,12.283,19.768
19.361,0.031439,-0.0053606,-0.030681,0.81556,0.34677,-7.4742,12.282,19.756
19.362,0.0078976,-0.0090913,0.021194,0.81605,0.34594,-7.4629,12.28,19.743
19.363,0.017841,-0.025019,-0.029178,0.81654,0.34511,-7.4512,12.279,19.731
19.364,0.049807,-0.0010511,0.01411,0.81703,0.34428,-7.4392,12.279,19.718
19.365,0.0097753,0.011864,-0.0061898,0.81751,0.34345,-7.4267,12.278,19.705
19.366,0.031645,-0.032748,-0.0070016,0.818,0.34262,-7.4138,12.278,19.691
19.367,0.031087,-0.023292,0.015132,0.81847,0.34179,-7.4004,12.277,19.678
19.368,-0.0028881,0.032824,0.015009,0.81895,0.34095,-7.3867,12.277,19.664
19.369,0.019779,-0.023083,-0.017373,0.81942,0.34012,-7.3725,12.277,19.65
19.37,-0.0028219,0.011286,0.013513,0.81989,0.33929,-7.3579,12.277,19.635
19.371,0.016967,0.0058676,0.0029161,0.82036,0.33845,-7.3429,12.278,19.621
19.372,0.0069564,-0.016518,-0.0032612,0.82082,0.33762,-7.3275,12.278,19.606
19.373,0.0091213,0.018879,0.016346,0.82128,0.33679,-7.3118,12.279,19.59
19.374,-0.027805,-0.0063181,-0.029996,0.82174,0.33595,-7.2957,12.279,19.575
19.375,0.010408,0.014624,0.040581,0.8222,0.33512,-7.2792,12.28,19.56
19.376,-0.026384,-0.031547,0.0084011,0.82265,0.33428,-7.2625,12.281,19.544
19.377,-0.0079805,0.041904,-0.030457,0.8231,0.33344,-7.2454,12.283,19.528
19.378,-0.031774,-0.022468,-0.0092483,0.82355,0.33261,-7.2282,12.284,19.512
19.379,-0.023041,0.0033674,0.04375,0.82399,0.33177,-7.2107,12.285,19.496
19.38,0.019044,-0.022417,-0.0078453,0.82443,0.33093,-7.193,12.287,19.48
19.381,-0.01839,0.014107,-0.025441,0.82487,0.33009,-7.1751,12.288,19.463
19.382,-0.0063233,-0.030911,-0.0013442,0.82531,0.32926,-7.1571,12.29,19.447
19.383,0.02759,0.016242,0.011187,0.82574,0.32842,-7.1389,12.292,19.431
19.384,-0.002962,-0.045612,-0.01444,0.82617,0.32758,-7.1207,12.293,19.414
19.385,0.010347,0.008883,0.034223,0.8266,0.32674,-7.1024,12.295,19.397
19.386,0.040721,-0.0052322,-0.01071,0.82702,0.3259,-7.0841,12.297,19.381
19.387,0.003515,-0.017638,0.0121,0.82744,0.32506,-7.0659,12.298,19.364
19.388,-0.0017879,-0.0045968,0.0056527,0.82786,0.32422,-7.0477,12.3,19.348
19.389,0.030008,0.030489,0.013847,0.82828,0.32337,-7.0296,12.301,19.331
19.39,-0.0020596,0.00021234,-0.0028919,0.82869,0.32253,-7.0116,12.303,19.314
19.391,0.0045257,0.038099,-0.02539,0.8291,0.32169,-6.9937,12.304,19.298
19.392,0.03673,0.002611,0.012389,0.82951,0.32085,-6.9761,12.305,19.281
19.393,-0.0041253,0.040675,-0.015949,0.82991,0.32001,-6.9587,12.306,19.265
19.394,-0.0114,0.034404,-0.032725,0.83031,0.31916,-6.9416,12.307,19.249
19.395,-0.020803,-0.020419,-0.055531,0.83071,0.31832,-6.9248,12.308,19.232
19.396,-0.0088787,-0.0059584,-0.0090733,0.83111,0.31747,-6.9085,12.308,19.216
19.397,-0.050912,-0.048529,-0.037344,0.8315,0.31663,-6.8926,12.308,19.201
19.398,-0.023073,-0.044143,-0.034,0.83189,0.31578,-6.8772,12.308,19.185
19.399,-0.035255,-0.1012,-0.052738,0.83228,0.31494,-6.8624,12.307,19.17
19.4,-0.054959,-0.14642,-0.060239,0.83266,0.31409,-6.8482,12.307,19.155
19.401,-0.064216,-0.10897,-0.068119,0.83304,0.31325,-6.8346,12.306,19.14
19.402,-0.043667,-0.14383,-0.084264,0.83342,0.3124,-6.8217,12.304,19.126
19.403,-0.066296,-0.14885,-0.082237,0.8338,0.31155,-6.8095,12.302,19.112
19.404,-0.052238,-0.10756,-0.058407,0.83417,0.31071,-6.7981,12.3,19.098
19.405,-0.03729,-0.07352,-0.060417,0.83454,0.30986,-6.7875,12.297,19.085
19.406,0.0019952,-0.032698,-0.0051168,0.83491,0.30901,-6.7777,12.294,19.072
19.407,0.032034,0.081938,0.040996,0.83527,0.30816,-6.7688,12.29,19.059
19.408,0.1068,0.20293,0.10068,0.83563,0.30731,-6.7608,12.286,19.047
19.409,0.13591,0.22885,0.20345,0.83599,0.30646,-6.7536,12.282,19.035
19.41,0.20037,0.41617,0.27356,0.83635,0.30561,-6.7474,12.276,19.024
19.411,0.2626,0.53108,0.31446,0.8367,0.30476,-6.7421,12.271,19.013
19.412,0.33768,0.5696,0.43123,0.83705,0.30391,-6.7378,12.264,19.002
19.413,0.37895,0.70538,0.47044,0.8374,0.30306,-6.7345,12.258,18.992
19.414,0.42371,0.78217,0.55826,0.83774,0.30221,-6.7322,12.25,18.982
19.415,0.48707,0.87331,0.55213,0.83808,0.30136,-6.7309,12.242,18.973
19.416,0.47373,0.8597,0.61579,0.83842,0.30051,-6.7307,12.234,18.964
